Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
5331789.0,ChatGPT,210,7,217,API log
5331790.0,ChatGPT,213,7,220,API log
5331790.0,ChatGPT,200,7,207,API log
5331790.0,ChatGPT,223,7,230,API log
5331790.0,ChatGPT,212,7,219,API log
5331791.0,ChatGPT,224,7,231,API log
5331791.0,ChatGPT,247,7,254,API log
5331791.0,ChatGPT,213,7,220,API log
5331791.0,ChatGPT,199,7,206,API log
5331792.0,ChatGPT,229,7,236,API log
5331792.0,ChatGPT,221,7,228,API log
5331792.0,ChatGPT,252,7,259,API log
5331792.0,ChatGPT,204,7,211,API log
5331793.0,ChatGPT,215,7,222,API log
5331793.0,ChatGPT,209,7,216,API log
5331793.0,ChatGPT,231,7,238,API log
5331793.0,ChatGPT,207,7,214,API log
5331794.0,ChatGPT,266,7,273,API log
5331794.0,ChatGPT,268,7,275,API log
5331794.0,ChatGPT,213,7,220,API log
5331794.0,ChatGPT,236,7,243,API log
5331794.0,ChatGPT,223,7,230,API log
5331794.0,ChatGPT,183,7,190,API log
5331795.0,ChatGPT,194,7,201,API log
5331795.0,ChatGPT,246,7,253,API log
5331795.0,ChatGPT,212,7,219,API log
5331795.0,ChatGPT,215,7,222,API log
5331796.0,ChatGPT,227,7,234,API log
5331796.0,ChatGPT,295,7,302,API log
5331796.0,ChatGPT,248,7,255,API log
5331796.0,ChatGPT,252,7,259,API log
5331797.0,ChatGPT,214,7,221,API log
5331797.0,ChatGPT,201,7,208,API log
5331797.0,ChatGPT,217,7,224,API log
5331797.0,ChatGPT,233,7,240,API log
5331797.0,ChatGPT,211,7,218,API log
5331797.0,ChatGPT,210,7,217,API log
5331798.0,ChatGPT,199,7,206,API log
5331798.0,ChatGPT,215,7,222,API log
5331798.0,ChatGPT,198,7,205,API log
5331798.0,ChatGPT,209,7,216,API log
5331799.0,ChatGPT,204,7,211,API log
5331799.0,ChatGPT,209,7,216,API log
5331800.0,ChatGPT,251,7,258,API log
5331800.0,ChatGPT,242,7,249,API log
5331800.0,ChatGPT,205,7,212,API log
5331800.0,ChatGPT,234,7,241,API log
5331801.0,ChatGPT,209,7,216,API log
5331801.0,ChatGPT,194,7,201,API log
5331801.0,ChatGPT,227,7,234,API log
5331801.0,ChatGPT,239,7,246,API log
5331802.0,ChatGPT,211,7,218,API log
5331802.0,ChatGPT,206,7,213,API log
5331802.0,ChatGPT,217,7,224,API log
5331802.0,ChatGPT,208,7,215,API log
5331803.0,ChatGPT,220,7,227,API log
5331803.0,ChatGPT,205,7,212,API log
5331803.0,ChatGPT,212,7,219,API log
5331803.0,ChatGPT,252,7,259,API log
5331804.0,ChatGPT,201,7,208,API log
5331804.0,ChatGPT,205,7,212,API log
5331804.0,GPT-4,15,621,636,Conversation log
5331804.0,ChatGPT,222,7,229,API log
5331805.0,ChatGPT,221,7,228,API log
5331805.0,ChatGPT,216,7,223,API log
5331805.0,ChatGPT,232,7,239,API log
5331805.0,ChatGPT,240,7,247,API log
5331806.0,ChatGPT,209,7,216,API log
5331806.0,ChatGPT,279,7,286,API log
5331806.0,ChatGPT,228,7,235,API log
5331806.0,ChatGPT,212,7,219,API log
5331807.0,ChatGPT,208,7,215,API log
5331807.0,ChatGPT,218,7,225,API log
5331807.0,ChatGPT,205,7,212,API log
5331807.0,ChatGPT,202,7,209,API log
5331808.0,ChatGPT,212,7,219,API log
5331808.0,ChatGPT,182,7,189,API log
5331808.0,ChatGPT,215,7,222,API log
5331809.0,ChatGPT,213,7,220,API log
5331809.0,ChatGPT,214,7,221,API log
5331810.0,ChatGPT,232,7,239,API log
5331810.0,ChatGPT,216,7,223,API log
5331810.0,ChatGPT,189,7,196,API log
5331810.0,ChatGPT,198,7,205,API log
5331811.0,ChatGPT,211,7,218,API log
5331811.0,ChatGPT,235,7,242,API log
5331812.0,ChatGPT,224,7,231,API log
5331812.0,ChatGPT,232,7,239,API log
5331812.0,ChatGPT,234,7,241,API log
5331812.0,ChatGPT,203,7,210,API log
5331813.0,ChatGPT,206,7,213,API log
5331813.0,ChatGPT,217,7,224,API log
5331814.0,ChatGPT,204,7,211,API log
5331814.0,ChatGPT,194,7,201,API log
5331814.0,ChatGPT,212,7,219,API log
5331814.0,ChatGPT,191,7,198,API log
5331815.0,ChatGPT,205,7,212,API log
5331815.0,ChatGPT,233,7,240,API log
5331815.0,ChatGPT,212,7,219,API log
5331815.0,ChatGPT,199,7,206,API log
5331816.0,ChatGPT,188,7,195,API log
5331816.0,ChatGPT,234,7,241,API log
5331816.0,ChatGPT,194,7,201,API log
5331816.0,ChatGPT,217,7,224,API log
5331817.0,ChatGPT,200,7,207,API log
5331817.0,ChatGPT,229,7,236,API log
5331817.0,ChatGPT,230,7,237,API log
5331817.0,ChatGPT,214,7,221,API log
5331818.0,ChatGPT,213,7,220,API log
5331818.0,ChatGPT,215,7,222,API log
5331819.0,ChatGPT,192,7,199,API log
5331819.0,ChatGPT,235,7,242,API log
5331819.0,ChatGPT,206,7,213,API log
5331819.0,ChatGPT,225,7,232,API log
5331820.0,ChatGPT,210,7,217,API log
5331820.0,ChatGPT,205,7,212,API log
5331820.0,ChatGPT,218,7,225,API log
5331820.0,ChatGPT,252,7,259,API log
5331821.0,ChatGPT,193,7,200,API log
5331821.0,ChatGPT,222,7,229,API log
5331821.0,ChatGPT,214,7,221,API log
5331821.0,ChatGPT,222,7,229,API log
5331822.0,ChatGPT,209,7,216,API log
5331822.0,ChatGPT,256,7,263,API log
5331823.0,ChatGPT,202,7,209,API log
5331824.0,ChatGPT,241,7,248,API log
5331824.0,ChatGPT,213,7,220,API log
5331824.0,ChatGPT,212,7,219,API log
5331824.0,ChatGPT,236,7,243,API log
5331825.0,ChatGPT,208,7,215,API log
5331825.0,ChatGPT,244,7,251,API log
5331825.0,ChatGPT,200,7,207,API log
5331825.0,ChatGPT,325,67,392,Conversation log
5331825.0,ChatGPT,194,7,201,API log
5331826.0,ChatGPT,232,7,239,API log
5331826.0,ChatGPT,199,7,206,API log
5331826.0,ChatGPT,225,7,232,API log
5331826.0,ChatGPT,194,7,201,API log
5331826.0,ChatGPT,194,7,201,API log
5331826.0,ChatGPT,215,7,222,API log
5331827.0,ChatGPT,225,7,232,API log
5331827.0,ChatGPT,202,7,209,API log
5331827.0,ChatGPT,208,7,215,API log
5331827.0,ChatGPT,216,7,223,API log
5331828.0,ChatGPT,270,7,277,API log
5331828.0,ChatGPT,211,7,218,API log
5331828.0,ChatGPT,198,7,205,API log
5331828.0,ChatGPT,243,7,250,API log
5331828.0,ChatGPT,217,7,224,API log
5331829.0,ChatGPT,217,7,224,API log
5331829.0,ChatGPT,209,7,216,API log
5331829.0,ChatGPT,203,7,210,API log
5331829.0,ChatGPT,238,7,245,API log
5331829.0,ChatGPT,258,7,265,API log
5331830.0,ChatGPT,207,7,214,API log
5331830.0,ChatGPT,217,7,224,API log
5331830.0,ChatGPT,209,7,216,API log
5331830.0,ChatGPT,219,7,226,API log
5331831.0,ChatGPT,201,7,208,API log
5331831.0,ChatGPT,220,7,227,API log
5331831.0,ChatGPT,219,7,226,API log
5331831.0,ChatGPT,220,7,227,API log
5331832.0,ChatGPT,210,7,217,API log
5331832.0,ChatGPT,214,7,221,API log
5331832.0,ChatGPT,203,7,210,API log
5331832.0,ChatGPT,230,7,237,API log
5331832.0,ChatGPT,209,7,216,API log
5331832.0,ChatGPT,203,7,210,API log
5331833.0,ChatGPT,225,7,232,API log
5331833.0,ChatGPT,222,7,229,API log
5331833.0,ChatGPT,226,7,233,API log
5331833.0,ChatGPT,202,7,209,API log
5331834.0,ChatGPT,209,7,216,API log
5331834.0,ChatGPT,217,7,224,API log
5331834.0,ChatGPT,219,7,226,API log
5331834.0,ChatGPT,219,7,226,API log
5331835.0,ChatGPT,224,7,231,API log
5331835.0,GPT-4,1021,532,1553,Conversation log
5331835.0,ChatGPT,202,7,209,API log
5331835.0,ChatGPT,195,7,202,API log
5331835.0,ChatGPT,207,7,214,API log
5331836.0,ChatGPT,204,7,211,API log
5331836.0,ChatGPT,213,7,220,API log
5331836.0,ChatGPT,210,7,217,API log
5331836.0,ChatGPT,215,7,222,API log
5331837.0,ChatGPT,215,7,222,API log
5331837.0,ChatGPT,197,7,204,API log
5331837.0,ChatGPT,201,7,208,API log
5331837.0,ChatGPT,225,7,232,API log
5331838.0,ChatGPT,211,7,218,API log
5331838.0,ChatGPT,260,7,267,API log
5331838.0,ChatGPT,200,7,207,API log
5331838.0,ChatGPT,218,7,225,API log
5331839.0,ChatGPT,213,7,220,API log
5331839.0,ChatGPT,220,7,227,API log
5331840.0,ChatGPT,230,7,237,API log
5331840.0,ChatGPT,225,7,232,API log
5331840.0,ChatGPT,205,7,212,API log
5331841.0,ChatGPT,204,7,211,API log
5331841.0,ChatGPT,229,7,236,API log
5331841.0,ChatGPT,214,7,221,API log
5331841.0,ChatGPT,259,7,266,API log
5331842.0,ChatGPT,199,7,206,API log
5331842.0,ChatGPT,208,7,215,API log
5331842.0,ChatGPT,194,7,201,API log
5331843.0,ChatGPT,204,7,211,API log
5331843.0,ChatGPT,207,7,214,API log
5331843.0,ChatGPT,196,7,203,API log
5331843.0,ChatGPT,257,7,264,API log
5331843.0,ChatGPT,204,7,211,API log
5331844.0,ChatGPT,228,7,235,API log
5331844.0,ChatGPT,202,7,209,API log
5331845.0,ChatGPT,201,7,208,API log
5331845.0,ChatGPT,196,7,203,API log
5331846.0,ChatGPT,216,7,223,API log
5331846.0,ChatGPT,227,7,234,API log
5331846.0,ChatGPT,207,7,214,API log
5331846.0,ChatGPT,227,7,234,API log
5331847.0,ChatGPT,213,7,220,API log
5331847.0,ChatGPT,213,7,220,API log
5331848.0,ChatGPT,204,7,211,API log
5331848.0,ChatGPT,196,7,203,API log
5331848.0,ChatGPT,204,7,211,API log
5331848.0,ChatGPT,205,7,212,API log
5331848.0,ChatGPT,246,7,253,API log
5331849.0,ChatGPT,209,7,216,API log
5331849.0,ChatGPT,228,7,235,API log
5331849.0,ChatGPT,203,7,210,API log
5331850.0,ChatGPT,202,7,209,API log
5331850.0,ChatGPT,225,7,232,API log
5331850.0,ChatGPT,217,7,224,API log
5331850.0,ChatGPT,212,7,219,API log
5331851.0,ChatGPT,193,7,200,API log
5331851.0,ChatGPT,207,7,214,API log
5331851.0,ChatGPT,221,7,228,API log
5331852.0,ChatGPT,221,7,228,API log
5331852.0,ChatGPT,253,7,260,API log
5331852.0,ChatGPT,219,7,226,API log
5331852.0,ChatGPT,215,7,222,API log
5331852.0,ChatGPT,223,7,230,API log
5331853.0,ChatGPT,209,7,216,API log
5331854.0,ChatGPT,220,7,227,API log
5331854.0,ChatGPT,197,7,204,API log
5331854.0,ChatGPT,213,7,220,API log
5331855.0,ChatGPT,215,7,222,API log
5331855.0,ChatGPT,245,7,252,API log
5331856.0,ChatGPT,223,7,230,API log
5331856.0,ChatGPT,230,7,237,API log
5331857.0,ChatGPT,196,7,203,API log
5331857.0,ChatGPT,221,7,228,API log
5331858.0,ChatGPT,198,7,205,API log
5331858.0,ChatGPT,227,7,234,API log
5331859.0,ChatGPT,227,7,234,API log
5331859.0,ChatGPT,189,7,196,API log
5331860.0,ChatGPT,212,7,219,API log
5331861.0,ChatGPT,197,7,204,API log
5331863.0,ChatGPT,224,7,231,API log
5331864.0,ChatGPT,217,7,224,API log
5331864.0,ChatGPT,211,7,218,API log
5331865.0,ChatGPT,201,7,208,API log
5331865.0,ChatGPT,217,7,224,API log
5331866.0,ChatGPT,221,7,228,API log
5331867.0,ChatGPT,201,7,208,API log
5331867.0,ChatGPT,237,7,244,API log
5331868.0,ChatGPT,219,7,226,API log
5331868.0,ChatGPT,230,7,237,API log
5331869.0,ChatGPT,199,7,206,API log
5331870.0,ChatGPT,240,7,247,API log
5331870.0,ChatGPT,219,7,226,API log
5331870.0,ChatGPT,207,7,214,API log
5331871.0,ChatGPT,206,7,213,API log
5331871.0,ChatGPT,224,7,231,API log
5331872.0,ChatGPT,204,7,211,API log
5331872.0,ChatGPT,247,7,254,API log
5331872.0,ChatGPT,201,7,208,API log
5331873.0,ChatGPT,197,7,204,API log
5331873.0,ChatGPT,204,7,211,API log
5331874.0,ChatGPT,194,7,201,API log
5331874.0,ChatGPT,222,7,229,API log
5331875.0,ChatGPT,217,7,224,API log
5331875.0,ChatGPT,209,7,216,API log
5331876.0,ChatGPT,200,7,207,API log
5331876.0,ChatGPT,207,7,214,API log
5331877.0,ChatGPT,211,7,218,API log
5331877.0,ChatGPT,220,7,227,API log
5331878.0,ChatGPT,1836,561,2397,Conversation log
5331878.0,ChatGPT,186,7,193,API log
5331878.0,ChatGPT,232,7,239,API log
5331878.0,ChatGPT,233,11,244,Conversation log
5331879.0,ChatGPT,222,7,229,API log
5331879.0,ChatGPT,213,7,220,API log
5331879.0,ChatGPT,234,7,241,API log
5331880.0,ChatGPT,289,7,296,API log
5331880.0,ChatGPT,215,7,222,API log
5331882.0,ChatGPT,215,7,222,API log
5331882.0,ChatGPT,208,7,215,API log
5331882.0,ChatGPT,232,7,239,API log
5331883.0,ChatGPT,198,7,205,API log
5331883.0,ChatGPT,220,7,227,API log
5331884.0,ChatGPT,219,7,226,API log
5331884.0,ChatGPT,203,7,210,API log
5331885.0,ChatGPT,214,7,221,API log
5331886.0,ChatGPT,227,7,234,API log
5331886.0,ChatGPT,209,7,216,API log
5331886.0,ChatGPT,214,7,221,API log
5331887.0,ChatGPT,200,7,207,API log
5331887.0,ChatGPT,197,7,204,API log
5331888.0,ChatGPT,208,7,215,API log
5331888.0,ChatGPT,240,7,247,API log
5331889.0,ChatGPT,235,7,242,API log
5331889.0,ChatGPT,209,7,216,API log
5331890.0,ChatGPT,199,7,206,API log
5331890.0,ChatGPT,282,7,289,API log
5331891.0,ChatGPT,228,7,235,API log
5331891.0,ChatGPT,217,7,224,API log
5331891.0,ChatGPT,209,7,216,API log
5331892.0,ChatGPT,212,7,219,API log
5331892.0,ChatGPT,206,7,213,API log
5331893.0,ChatGPT,251,7,258,API log
5331893.0,ChatGPT,256,7,263,API log
5331894.0,ChatGPT,221,7,228,API log
5331894.0,ChatGPT,200,7,207,API log
5331895.0,ChatGPT,203,7,210,API log
5331895.0,ChatGPT,200,7,207,API log
5331896.0,ChatGPT,211,7,218,API log
5331896.0,ChatGPT,209,7,216,API log
5331897.0,ChatGPT,200,7,207,API log
5331897.0,ChatGPT,217,7,224,API log
5331898.0,ChatGPT,202,7,209,API log
5331966.0,GPT-4,1072,195,1267,Conversation log
5332029.0,ChatGPT,130,199,329,Conversation log
5332034.0,ChatGPT,1332,409,1741,Conversation log
5332046.0,ChatGPT,2133,224,2357,Conversation log
5332059.0,GPT-4,1594,428,2022,Conversation log
5332069.0,ChatGPT,19,157,176,Conversation log
5332081.0,ChatGPT,96,59,155,Conversation log
5332082.0,GPT-4,718,9,727,Conversation log
5332133.0,ChatGPT,198,392,590,Conversation log
5332135.0,ChatGPT,341,268,609,Conversation log
5332138.0,GPT-4,261,15,276,Conversation log
5332147.0,GPT-4,2179,557,2736,Conversation log
5332150.0,ChatGPT,956,241,1197,Conversation log
5332200.0,GPT-4,204,4,208,Conversation log
5332201.0,ChatGPT,1512,270,1782,Conversation log
5332203.0,ChatGPT,683,288,971,Conversation log
5332211.0,ChatGPT,142,106,248,Conversation log
5332239.0,GPT-4,213,20,233,Conversation log
5332246.0,ChatGPT,1744,161,1905,Conversation log
5332276.0,ChatGPT,38,38,76,Conversation log
5332289.0,GPT-4,1625,435,2060,Conversation log
5332326.0,ChatGPT,594,84,678,Conversation log
5332365.0,ChatGPT,166,405,571,Conversation log
5332382.0,ChatGPT,2180,131,2311,Conversation log
5332422.0,GPT-4,154,3,157,Conversation log
5332427.0,ChatGPT,71,295,366,Conversation log
5332427.0,ChatGPT,84,62,146,API log
5332435.0,ChatGPT,513,183,696,Conversation log
5332442.0,ChatGPT,1215,36,1251,Conversation log
5332449.0,GPT-4,2632,1014,3646,Conversation log
5332449.0,ChatGPT,84,62,146,API log
5332461.0,ChatGPT,764,293,1057,Conversation log
5332476.0,ChatGPT,389,311,700,Conversation log
5332481.0,ChatGPT,173,160,333,Conversation log
5332489.0,ChatGPT,847,117,964,Conversation log
5332512.0,GPT-4,178,3,181,Conversation log
5332547.0,GPT-4,62,771,833,Conversation log
5332565.0,ChatGPT,150,19,169,API log
5332595.0,ChatGPT,1018,230,1248,Conversation log
5332596.0,ChatGPT,15,4,19,Conversation log
5332611.0,ChatGPT,1177,60,1237,Conversation log
5332639.0,ChatGPT,31,3,34,Conversation log
5332664.0,GPT-4,1818,662,2480,Conversation log
5332699.0,GPT-4,1081,325,1406,Conversation log
5332704.0,GPT-4,2317,492,2809,Conversation log
5332705.0,ChatGPT,1170,35,1205,Conversation log
5332713.0,ChatGPT,51,38,89,Conversation log
5332715.0,ChatGPT,1884,213,2097,Conversation log
5332718.0,ChatGPT,89,32,121,API log
5332734.0,ChatGPT,89,32,121,API log
5332746.0,ChatGPT,2303,21,2324,Conversation log
5332747.0,ChatGPT,2645,554,3199,Conversation log
5332764.0,ChatGPT,83,47,130,API log
5332776.0,ChatGPT,83,35,118,API log
5332778.0,ChatGPT,242,156,398,Conversation log
5332779.0,GPT-4,846,629,1475,Conversation log
5332789.0,ChatGPT,1720,79,1799,Conversation log
5332797.0,ChatGPT,128,26,154,API log
5332810.0,ChatGPT,735,442,1177,Conversation log
5332828.0,ChatGPT,628,307,935,Conversation log
5332829.0,ChatGPT,80,53,133,API log
5332834.0,ChatGPT,143,25,168,API log
5332835.0,GPT-4,122,128,250,Conversation log
5332845.0,ChatGPT,50,8,58,Conversation log
5332876.0,GPT-4,1207,1026,2233,Conversation log
5332885.0,ChatGPT,81,32,113,API log
5332887.0,ChatGPT,123,23,146,API log
5332895.0,GPT-4,2570,726,3296,Conversation log
5332911.0,ChatGPT,33,259,292,Conversation log
5332916.0,GPT-4,1492,166,1658,Conversation log
5332923.0,GPT-4,5450,137,5587,Conversation log
5332937.0,ChatGPT,145,77,222,Conversation log
5332979.0,ChatGPT,338,141,479,Conversation log
5332987.0,GPT-4,43,43,86,Conversation log
5333010.0,GPT-4,1244,951,2195,Conversation log
5333018.0,ChatGPT,260,282,542,Conversation log
5333038.0,ChatGPT,3237,562,3799,Conversation log
5333040.0,ChatGPT,1764,183,1947,Conversation log
5333067.0,ChatGPT,566,141,707,Conversation log
5333081.0,ChatGPT,23,408,431,Conversation log
5333089.0,GPT-4,2300,926,3226,Conversation log
5333123.0,ChatGPT,768,175,943,Conversation log
5333129.0,ChatGPT,961,87,1048,Conversation log
5333169.0,ChatGPT,596,9,605,Conversation log
5333174.0,ChatGPT,518,105,623,Conversation log
5333180.0,ChatGPT,547,11,558,Conversation log
5333191.0,ChatGPT,445,5,450,Conversation log
5333196.0,ChatGPT,77,2,79,Conversation log
5333204.0,ChatGPT,262,7,269,Conversation log
5333247.0,GPT-4,5788,137,5925,Conversation log
5333273.0,GPT-4,202,4,206,Conversation log
5333277.0,ChatGPT,1486,17,1503,Conversation log
5333328.0,GPT-4,5772,1196,6968,Conversation log
5333338.0,ChatGPT,645,124,769,Conversation log
5333413.0,ChatGPT,439,15,454,Conversation log
5333417.0,ChatGPT,789,76,865,Conversation log
5333426.0,ChatGPT,961,393,1354,Conversation log
5333433.0,ChatGPT,1643,221,1864,Conversation log
5333485.0,ChatGPT,193,234,427,Conversation log
5333504.0,ChatGPT,970,27,997,Conversation log
5333542.0,GPT-4,34,29,63,Conversation log
5333543.0,GPT-4,18,477,495,Conversation log
5333554.0,ChatGPT,41,402,443,Conversation log
5333606.0,GPT-4,517,448,965,Conversation log
5333619.0,GPT-4,102,105,207,Conversation log
5333642.0,ChatGPT,1813,112,1925,Conversation log
5333693.0,ChatGPT,1399,10,1409,Conversation log
5333764.0,GPT-4,1263,137,1400,Conversation log
5333787.0,ChatGPT,764,10,774,Conversation log
5333819.0,ChatGPT,1777,276,2053,Conversation log
5333898.0,ChatGPT,744,17,761,Conversation log
5333955.0,GPT-4,27,657,684,Conversation log
5333972.0,ChatGPT,505,51,556,Conversation log
5333977.0,GPT-4,1250,669,1919,Conversation log
5334040.0,ChatGPT,788,80,868,Conversation log
5334040.0,ChatGPT,1910,174,2084,Conversation log
5334092.0,ChatGPT,623,91,714,Conversation log
5334102.0,ChatGPT,18,311,329,Conversation log
5334104.0,ChatGPT,143,120,263,Conversation log
5334109.0,ChatGPT,735,41,776,Conversation log
5334136.0,ChatGPT,293,223,516,Conversation log
5334175.0,GPT-4,772,400,1172,Conversation log
5334274.0,GPT-4,107,796,903,Conversation log
5334280.0,ChatGPT,440,226,666,Conversation log
5334283.0,ChatGPT,506,43,549,Conversation log
5334303.0,ChatGPT,25,288,313,Conversation log
5334371.0,ChatGPT,1851,179,2030,Conversation log
5334373.0,GPT-4,3071,655,3726,Conversation log
5334374.0,GPT-4,980,714,1694,Conversation log
5334422.0,GPT-4,995,531,1526,Conversation log
5334435.0,GPT-4,459,92,551,Conversation log
5334464.0,GPT-4,153,38,191,API log
5334465.0,ChatGPT,502,147,649,Conversation log
5334475.0,ChatGPT,494,44,538,Conversation log
5334490.0,ChatGPT,3603,58,3661,Conversation log
5334523.0,GPT-4,2342,554,2896,Conversation log
5334524.0,ChatGPT,1752,140,1892,Conversation log
5334528.0,ChatGPT,525,145,670,Conversation log
5334529.0,ChatGPT,1290,224,1514,Conversation log
5334553.0,ChatGPT,908,97,1005,Conversation log
5334592.0,ChatGPT,2141,161,2302,Conversation log
5334595.0,ChatGPT,195,27,222,Conversation log
5334597.0,GPT-4,1749,593,2342,Conversation log
5334608.0,ChatGPT,410,57,467,Conversation log
5334628.0,ChatGPT,398,241,639,Conversation log
5334655.0,ChatGPT,199,7,206,API log
5334657.0,ChatGPT,204,7,211,API log
5334657.0,ChatGPT,202,7,209,API log
5334657.0,ChatGPT,199,7,206,API log
5334658.0,ChatGPT,199,7,206,API log
5334658.0,ChatGPT,201,7,208,API log
5334659.0,ChatGPT,199,7,206,API log
5334659.0,ChatGPT,199,7,206,API log
5334660.0,ChatGPT,196,7,203,API log
5334660.0,ChatGPT,205,7,212,API log
5334661.0,ChatGPT,205,7,212,API log
5334662.0,ChatGPT,198,7,205,API log
5334662.0,ChatGPT,192,7,199,API log
5334663.0,ChatGPT,191,7,198,API log
5334663.0,ChatGPT,201,7,208,API log
5334664.0,ChatGPT,208,7,215,API log
5334664.0,ChatGPT,204,7,211,API log
5334665.0,ChatGPT,205,7,212,API log
5334665.0,ChatGPT,204,7,211,API log
5334665.0,ChatGPT,192,7,199,API log
5334666.0,ChatGPT,194,7,201,API log
5334666.0,ChatGPT,205,7,212,API log
5334667.0,ChatGPT,2940,240,3180,Conversation log
5334667.0,ChatGPT,196,7,203,API log
5334667.0,ChatGPT,198,7,205,API log
5334668.0,ChatGPT,196,7,203,API log
5334668.0,ChatGPT,196,7,203,API log
5334669.0,ChatGPT,202,7,209,API log
5334669.0,ChatGPT,190,7,197,API log
5334670.0,ChatGPT,191,7,198,API log
5334670.0,ChatGPT,211,7,218,API log
5334671.0,ChatGPT,200,7,207,API log
5334671.0,ChatGPT,220,7,227,API log
5334672.0,ChatGPT,205,7,212,API log
5334672.0,ChatGPT,207,7,214,API log
5334672.0,ChatGPT,197,7,204,API log
5334673.0,ChatGPT,199,7,206,API log
5334673.0,ChatGPT,198,7,205,API log
5334674.0,ChatGPT,198,7,205,API log
5334674.0,ChatGPT,204,7,211,API log
5334674.0,ChatGPT,200,7,207,API log
5334675.0,ChatGPT,211,7,218,API log
5334675.0,ChatGPT,196,7,203,API log
5334676.0,ChatGPT,194,7,201,API log
5334676.0,ChatGPT,219,7,226,API log
5334676.0,ChatGPT,200,7,207,API log
5334677.0,ChatGPT,203,7,210,API log
5334677.0,ChatGPT,192,7,199,API log
5334678.0,ChatGPT,205,7,212,API log
5334678.0,ChatGPT,203,7,210,API log
5334679.0,ChatGPT,204,7,211,API log
5334679.0,ChatGPT,201,7,208,API log
5334680.0,ChatGPT,210,7,217,API log
5334680.0,ChatGPT,197,7,204,API log
5334680.0,ChatGPT,203,7,210,API log
5334681.0,ChatGPT,201,7,208,API log
5334681.0,ChatGPT,197,7,204,API log
5334682.0,ChatGPT,202,7,209,API log
5334682.0,ChatGPT,200,7,207,API log
5334682.0,ChatGPT,197,7,204,API log
5334683.0,ChatGPT,193,7,200,API log
5334683.0,ChatGPT,215,7,222,API log
5334683.0,ChatGPT,200,7,207,API log
5334684.0,ChatGPT,206,7,213,API log
5334684.0,ChatGPT,196,7,203,API log
5334685.0,ChatGPT,200,7,207,API log
5334685.0,ChatGPT,190,7,197,API log
5334686.0,ChatGPT,215,7,222,API log
5334686.0,ChatGPT,205,7,212,API log
5334687.0,ChatGPT,204,7,211,API log
5334687.0,ChatGPT,203,7,210,API log
5334687.0,ChatGPT,203,7,210,API log
5334688.0,ChatGPT,195,7,202,API log
5334688.0,ChatGPT,189,7,196,API log
5334689.0,ChatGPT,212,7,219,API log
5334689.0,ChatGPT,209,7,216,API log
5334690.0,ChatGPT,195,7,202,API log
5334690.0,ChatGPT,197,7,204,API log
5334690.0,ChatGPT,210,7,217,API log
5334691.0,ChatGPT,189,7,196,API log
5334691.0,ChatGPT,196,7,203,API log
5334692.0,ChatGPT,205,7,212,API log
5334692.0,ChatGPT,192,7,199,API log
5334692.0,ChatGPT,199,7,206,API log
5334693.0,ChatGPT,197,7,204,API log
5334693.0,ChatGPT,207,7,214,API log
5334693.0,ChatGPT,215,7,222,API log
5334694.0,ChatGPT,195,7,202,API log
5334694.0,ChatGPT,187,7,194,API log
5334695.0,ChatGPT,208,7,215,API log
5334695.0,ChatGPT,195,7,202,API log
5334696.0,ChatGPT,213,7,220,API log
5334696.0,ChatGPT,216,7,223,API log
5334697.0,ChatGPT,193,7,200,API log
5334697.0,ChatGPT,197,7,204,API log
5334697.0,ChatGPT,197,7,204,API log
5334698.0,ChatGPT,201,7,208,API log
5334699.0,ChatGPT,218,7,225,API log
5334699.0,ChatGPT,224,7,231,API log
